component,cosine_score,EdgeAnnotation,EdgeScore,EdgeType,explained_intensity,interaction,mass_difference,name,node1,node2,property1,selected,shared interaction,shared name
-1,0.8255,,0.8255,Cosine,11605,-,-0.021,11605 (-) 11750,11605,11750,11605,FALSE,-,11605 (-) 11750
-1,0.8738,,0.8738,Cosine,11605,-,0,11605 (-) 15557,11605,15557,11605,FALSE,-,11605 (-) 15557
-1,0.8619,,0.8619,Cosine,9982,-,0.021,11605 (-) 9982,9982,11605,9982,FALSE,-,11605 (-) 9982
-1,0.8933,,0.8933,Cosine,11605,-,0,11605 (-) 12972,11605,12972,11605,FALSE,-,11605 (-) 12972
-1,0.8857,,0.8857,Cosine,18045,-,-88.053,19968 (-) 18045,18045,19968,18045,FALSE,-,19968 (-) 18045
-1,0.8805,H2N3:C2H4O,0.8805,Cosine,15667,-,-44.026,19968 (-) 15667,15667,19968,15667,FALSE,-,19968 (-) 15667
-1,0.8919,H2N3:C2H4O,0.8919,Cosine,19968,-,-44.026,19968 (-) 20908,19968,20908,19968,FALSE,-,19968 (-) 20908
-1,0.8989,,0.8989,Cosine,16636,-,0,19968 (-) 16636,16636,19968,16636,FALSE,-,19968 (-) 16636
-1,0.8807,,0.8807,Cosine,17107,-,-132.079,19968 (-) 17107,17107,19968,17107,FALSE,-,19968 (-) 17107
-1,0.8869,,0.8869,Cosine,12847,-,0,23112 (-) 12847,12847,23112,12847,FALSE,-,23112 (-) 12847
-1,0.9007,,0.9007,Cosine,15406,-,0,23112 (-) 15406,15406,23112,15406,FALSE,-,23112 (-) 15406
-1,0.8966,,0.8966,Cosine,23112,-,0,23112 (-) 25938,23112,25938,23112,FALSE,-,23112 (-) 25938
-1,0.8937,,0.8937,Cosine,17142,-,0,23112 (-) 17142,17142,23112,17142,FALSE,-,23112 (-) 17142
-1,0.8757,,0.8757,Cosine,23112,-,0,23112 (-) 26774,23112,26774,23112,FALSE,-,23112 (-) 26774
-1,0.9235,,0.9235,Cosine,23112,-,0,23112 (-) 31445,23112,31445,23112,FALSE,-,23112 (-) 31445
-1,1,,1,Cosine,1,-,0,55501 (-) 55501,55501,55501,1,FALSE,-,55501 (-) 55501
-1,0.9268,,0.9268,Cosine,15330,-,-0.036,15330 (-) 20941,15330,20941,15330,FALSE,-,15330 (-) 20941
-1,0.9133,,0.9133,Cosine,52422,-,0,53225 (-) 52422,52422,53225,52422,FALSE,-,53225 (-) 52422
-1,0.9376,,0.9376,Cosine,53225,-,0,53225 (-) 54091,53225,54091,53225,FALSE,-,53225 (-) 54091
-1,0.9745,,0.9745,Cosine,27339,-,0,27339 (-) 29504,27339,29504,27339,FALSE,-,27339 (-) 29504
-1,0.9119,,0.9119,Cosine,42235,-,0,42674 (-) 42235,42235,42674,42235,FALSE,-,42674 (-) 42235
-1,0.9209,H2N3:C2H4O,0.9209,Cosine,4899,-,-44.026,5912 (-) 4899,4899,5912,4899,FALSE,-,5912 (-) 4899
-1,0.9389,,0.9389,Cosine,3824,-,-88.053,5912 (-) 3824,3824,5912,3824,FALSE,-,5912 (-) 3824
-1,1,,1,Cosine,1,-,0,2398 (-) 2398,2398,2398,1,FALSE,-,2398 (-) 2398
-1,1,,1,Cosine,1,-,0,33425 (-) 33425,33425,33425,1,FALSE,-,33425 (-) 33425
-1,0.9658,CH4N3:C3H6O,0.9658,Cosine,40235,-,-58.042,40235 (-) 42536,40235,42536,40235,FALSE,-,40235 (-) 42536
-1,0.9409,CH4N3:C3H6O,0.9409,Cosine,38418,-,-58.042,40235 (-) 38418,38418,40235,38418,FALSE,-,40235 (-) 38418
-1,0.8961,C2H4,0.8961,Cosine,33816,-,-28.031,40235 (-) 33816,33816,40235,33816,FALSE,-,40235 (-) 33816
-1,0.9568,methanol (-H2O):CH2,0.9568,Cosine,38935,-,-14.016,40235 (-) 38935,38935,40235,38935,FALSE,-,40235 (-) 38935
-1,0.9467,,0.9467,Cosine,40235,-,-116.084,40235 (-) 43561,40235,43561,40235,FALSE,-,40235 (-) 43561
-1,0.8946,,0.8946,Cosine,40235,-,-232.167,40235 (-) 46490,40235,46490,40235,FALSE,-,40235 (-) 46490
-1,0.9715,,0.9715,Cosine,29156,-,-105.079,29156 (-) 30837,29156,30837,29156,FALSE,-,29156 (-) 30837
-1,0.9717,H5N4:C2H7NO,0.9717,Cosine,28218,-,61.053,29156 (-) 28218,28218,29156,28218,FALSE,-,29156 (-) 28218
-1,0.9778,H2N3:C2H4O,0.9778,Cosine,28519,-,-44.026,29156 (-) 28519,28519,29156,28519,FALSE,-,29156 (-) 28519
-1,0.9771,,0.9771,Cosine,26352,-,-88.052,29156 (-) 26352,26352,29156,26352,FALSE,-,29156 (-) 26352
-1,0.9655,,0.9655,Cosine,17457,-,-0.036,19252 (-) 17457,17457,19252,17457,FALSE,-,19252 (-) 17457
-1,0.9234,,0.9234,Cosine,14078,-,0,19252 (-) 14078,14078,19252,14078,FALSE,-,19252 (-) 14078
-1,0.9216,,0.9216,Cosine,19252,-,0,19252 (-) 22498,19252,22498,19252,FALSE,-,19252 (-) 22498
-1,0.9609,,0.9609,Cosine,19252,-,0.036,19252 (-) 19866,19252,19866,19252,FALSE,-,19252 (-) 19866
-1,0.9833,,0.9833,Cosine,17193,-,0,19252 (-) 17193,17193,19252,17193,FALSE,-,19252 (-) 17193
-1,0.9579,H2N3:C2H4O,0.9579,Cosine,13995,-,-44.026,14784 (-) 13995,13995,14784,13995,FALSE,-,14784 (-) 13995
-1,0.952,,0.952,Cosine,10073,-,-220.131,14784 (-) 10073,10073,14784,10073,FALSE,-,14784 (-) 10073
-1,0.9591,,0.9591,Cosine,13573,-,-132.079,14784 (-) 13573,13573,14784,13573,FALSE,-,14784 (-) 13573
-1,0.9583,,0.9583,Cosine,11407,-,-132.079,14784 (-) 11407,11407,14784,11407,FALSE,-,14784 (-) 11407
-1,0.957,,0.957,Cosine,10496,-,-176.105,14784 (-) 10496,10496,14784,10496,FALSE,-,14784 (-) 10496
-1,0.9591,,0.9591,Cosine,14522,-,-88.052,14784 (-) 14522,14522,14784,14522,FALSE,-,14784 (-) 14522
-1,0.9562,,0.9562,Cosine,12264,-,-88.052,14784 (-) 12264,12264,14784,12264,FALSE,-,14784 (-) 12264
-1,0.9781,,0.9781,Cosine,3253,-,0,3253 (-) 51320,3253,51320,3253,FALSE,-,3253 (-) 51320
-1,1,,1,Cosine,1,-,0,24918 (-) 24918,24918,24918,1,FALSE,-,24918 (-) 24918
-1,0.8985,,0.8985,Cosine,18425,-,-176.105,20979 (-) 18425,18425,20979,18425,FALSE,-,20979 (-) 18425
-1,0.9373,,0.9373,Cosine,19352,-,-88.053,20979 (-) 19352,19352,20979,19352,FALSE,-,20979 (-) 19352
-1,0.912,,0.912,Cosine,17496,-,-132.079,20979 (-) 17496,17496,20979,17496,FALSE,-,20979 (-) 17496
-1,0.9448,H2N3:C2H4O,0.9448,Cosine,18271,-,44.026,20979 (-) 18271,18271,20979,18271,FALSE,-,20979 (-) 18271
-1,0.9179,,0.9179,Cosine,18822,-,88.052,20979 (-) 18822,18822,20979,18822,FALSE,-,20979 (-) 18822
-1,0.9417,,0.9417,Cosine,17692,-,-88.053,20979 (-) 17692,17692,20979,17692,FALSE,-,20979 (-) 17692
-1,0.9484,H2N3:C2H4O,0.9484,Cosine,20217,-,-44.026,20979 (-) 20217,20217,20979,20217,FALSE,-,20979 (-) 20217
-1,0.9237,,0.9237,Cosine,13916,-,0,30770 (-) 13916,13916,30770,13916,FALSE,-,30770 (-) 13916
-1,0.9236,,0.9236,Cosine,12619,-,0,30770 (-) 12619,12619,30770,12619,FALSE,-,30770 (-) 12619
-1,0.9535,,0.9535,Cosine,22039,-,0,30770 (-) 22039,22039,30770,22039,FALSE,-,30770 (-) 22039
-1,0.9473,,0.9473,Cosine,19100,-,0,30770 (-) 19100,19100,30770,19100,FALSE,-,30770 (-) 19100
-1,1,,1,Cosine,1,-,0,1857 (-) 1857,1857,1857,1,FALSE,-,1857 (-) 1857
-1,0.7374,,0.7374,Cosine,6446,-,-102.104,6446 (-) 10861,6446,10861,6446,FALSE,-,6446 (-) 10861
-1,0.8269,,0.8269,Cosine,6446,-,-116.083,6446 (-) 11038,6446,11038,6446,FALSE,-,6446 (-) 11038
-1,0.7457,,0.7457,Cosine,6219,-,-13.98,6446 (-) 6219,6219,6446,6219,FALSE,-,6446 (-) 6219
-1,0.7919,C3H8,0.7919,Cosine,6446,-,-44.062,6446 (-) 8623,6446,8623,6446,FALSE,-,6446 (-) 8623
-1,0.8331,CH4N3:C3H6O,0.8331,Cosine,6446,-,-58.041,6446 (-) 8913,6446,8913,6446,FALSE,-,6446 (-) 8913
-1,0.9558,CH2NO:H2N3:C2H4O,0.9558,Cosine,31131,-,44.018,31131 (-) 31717,31131,31717,31131,FALSE,-,31131 (-) 31717
-1,0.9608,,0.9608,Cosine,29582,-,-88.044,31131 (-) 29582,29582,31131,29582,FALSE,-,31131 (-) 29582
-1,0.9742,,0.9742,Cosine,31131,-,0.001,31131 (-) 34476,31131,34476,31131,FALSE,-,31131 (-) 34476
-1,0.9108,,0.9108,Cosine,5693,-,0,5693 (-) 6974,5693,6974,5693,FALSE,-,5693 (-) 6974
-1,0.9261,H2N3:C2H4O,0.9261,Cosine,5693,-,-44.026,5693 (-) 8069,5693,8069,5693,FALSE,-,5693 (-) 8069
-1,0.9215,H2N3:C2H4O,0.9215,Cosine,5693,-,-44.026,5693 (-) 6456,5693,6456,5693,FALSE,-,5693 (-) 6456
-1,0.9204,methanol (-H2O):CH2,0.9204,Cosine,35293,-,-14.016,36068 (-) 35293,35293,36068,35293,FALSE,-,36068 (-) 35293
-1,0.9645,,0.9645,Cosine,33629,-,0,36068 (-) 33629,33629,36068,33629,FALSE,-,36068 (-) 33629
-1,0.9346,methanol (-H2O):CH2,0.9346,Cosine,36068,-,-14.016,36068 (-) 41588,36068,41588,36068,FALSE,-,36068 (-) 41588
-1,0.9393,,0.9393,Cosine,36068,-,0,36068 (-) 39206,36068,39206,36068,FALSE,-,36068 (-) 39206
-1,0.9555,,0.9555,Cosine,36068,-,0,36068 (-) 40560,36068,40560,36068,FALSE,-,36068 (-) 40560
-1,0.9208,,0.9208,Cosine,29521,-,0,36068 (-) 29521,29521,36068,29521,FALSE,-,36068 (-) 29521
-1,1,,1,Cosine,1,-,0,45570 (-) 45570,45570,45570,1,FALSE,-,45570 (-) 45570
-1,1,,1,Cosine,1,-,0,48507 (-) 48507,48507,48507,1,FALSE,-,48507 (-) 48507
-1,1,,1,Cosine,1,-,0,53112 (-) 53112,53112,53112,1,FALSE,-,53112 (-) 53112
-1,0.9787,,0.9787,Cosine,10550,-,-88.053,10550 (-) 13775,10550,13775,10550,FALSE,-,10550 (-) 13775
-1,0.9774,H2N3:C2H4O,0.9774,Cosine,9191,-,-44.026,10550 (-) 9191,9191,10550,9191,FALSE,-,10550 (-) 9191
-1,0.9834,H2N3:C2H4O,0.9834,Cosine,10550,-,44.026,10550 (-) 12389,10550,12389,10550,FALSE,-,10550 (-) 12389
-1,1,,1,Cosine,1,-,0,36266 (-) 36266,36266,36266,1,FALSE,-,36266 (-) 36266
-1,0.9508,N3O:C2H2O2,0.9508,Cosine,40753,-,-58.006,41623 (-) 40753,40753,41623,40753,FALSE,-,41623 (-) 40753
-1,0.9554,,0.9554,Cosine,41623,-,-88.053,41623 (-) 41666,41623,41666,41623,FALSE,-,41623 (-) 41666
-1,0.9426,,0.9426,Cosine,41623,-,-115.052,41623 (-) 42102,41623,42102,41623,FALSE,-,41623 (-) 42102
-1,0.9694,,0.9694,Cosine,40485,-,-13.979,41623 (-) 40485,40485,41623,40485,FALSE,-,41623 (-) 40485
-1,0.9696,H2N3:C2H4O,0.9696,Cosine,49175,-,44.026,49175 (-) 49688,49175,49688,49175,FALSE,-,49175 (-) 49688
-1,0.9761,H2N3:C2H4O,0.9761,Cosine,49101,-,44.026,49175 (-) 49101,49101,49175,49101,FALSE,-,49175 (-) 49101
-1,0.9663,,0.9663,Cosine,49175,-,88.052,49175 (-) 49805,49175,49805,49175,FALSE,-,49175 (-) 49805
-1,0.901,methanol (-H2O):CH2,0.901,Cosine,55069,-,14.016,55137 (-) 55069,55069,55137,55069,FALSE,-,55137 (-) 55069
-1,0.9124,H2N3:C2H4O,0.9124,Cosine,10256,-,-44.026,10256 (-) 10565,10256,10565,10256,FALSE,-,10256 (-) 10565
-1,0.9042,,0.9042,Cosine,32568,-,0,33914 (-) 32568,32568,33914,32568,FALSE,-,33914 (-) 32568
-1,1,,1,Cosine,1,-,0,31355 (-) 31355,31355,31355,1,FALSE,-,31355 (-) 31355
-1,0.7611,,0.7611,Cosine,9652,-,-286.074,9652 (-) 13720,9652,13720,9652,FALSE,-,9652 (-) 13720
-1,0.7607,,0.7607,Cosine,5474,-,-289.085,9652 (-) 5474,5474,9652,5474,FALSE,-,9652 (-) 5474
-1,0.9635,C2H4,0.9635,Cosine,8878,-,28.031,9652 (-) 8878,8878,9652,8878,FALSE,-,9652 (-) 8878
-1,0.7861,,0.7861,Cosine,9652,-,-287.058,9652 (-) 10951,9652,10951,9652,FALSE,-,9652 (-) 10951
-1,0.7497,NH3<->OH,0.7497,Cosine,7592,-,0.984,9652 (-) 7592,7592,9652,7592,FALSE,-,9652 (-) 7592
-1,0.9388,adduct_rel_H_NH4 or NH3,0.9388,Cosine,8023,-,-17.027,9652 (-) 8023,8023,9652,8023,FALSE,-,9652 (-) 8023
